ID,predict_proba
8594,0.5675975457325224
66569,0.49200042689096046
72965,0.48030219622622683
57405,0.49646152850139974
56459,0.4848157597892361
38365,0.5005660934028533
36101,0.4911626038038616
43122,0.5623361800881249
25486,0.4933359048821597
67634,0.4892223435991966
48764,0.5257934371013874
34774,0.4856709237031131
9688,0.4797871330040958
32432,0.4904879330262657
46707,0.49312228414489
31719,0.4814252098203162
56145,0.5018441552254287
2227,0.577959112630099
66917,0.49392686135547664
45906,0.484823379714088
35117,0.5011941368920145
29995,0.48191541120518344
6624,0.4758613381716878
31049,0.4981287541909093
10401,0.565880617514508
8562,0.4896895465348019
12941,0.5339899177269202
27242,0.5077059381832623
60056,0.4999208356002503
20710,0.48066980862144026
5179,0.48173727108392955
56396,0.5006584882938399
53571,0.5008658858405777
2238,0.5064160035464641
3267,0.49269134978920603
44948,0.510169344893471
28921,0.4875255097071143
29239,0.5011100812741607
43295,0.49373974873859927
8591,0.48105450158598834
55035,0.5918863145470887
19733,0.5768664397910367
37144,0.48805771278982013
54764,0.49950373132438514
48927,0.47936751148053275
70866,0.5012017691672973
63916,0.49926277880246567
58507,0.49094065068248804
56013,0.5069246305454744
64676,0.5098058771967674
57581,0.5006677233268124
41487,0.4822684625276471
27514,0.49350273510564285
62998,0.5717768196674252
63207,0.5002996814629452
27039,0.49950373132438514
54108,0.5118550279132955
12738,0.4821057175082203
32933,0.47597372029555457
65254,0.5739653368942549
66791,0.534965585075817
22634,0.49776696277313864
28388,0.4983082057004593
17650,0.6599220838487623
54737,0.5080434982972761
19927,0.50023944900479
42638,0.5982604746850133
227,0.48884492625146303
6019,0.47517448265359646
60012,0.4880692314680565
69452,0.4886273268724029
43349,0.6060075339656165
4810,0.602983257810305
28779,0.47511849348229535
24621,0.4910381551833258
51674,0.49932665630421513
55344,0.49354693083352513
45755,0.5014650840869952
44958,0.47146728781460445
5699,0.4987743174265328
7683,0.47669885822980984
46980,0.535275801581476
31572,0.4785993015972928
16034,0.4995740136638456
23713,0.5322316294961643
59657,0.6167594044882106
40265,0.5789954356153699
54766,0.4892491670721303
65921,0.5076688894735544
71907,0.5078586923039898
68904,0.5415959565327962
4298,0.48806690849541223
26689,0.4944339729329719
9138,0.4972048652742238
55696,0.49916686701344926
40782,0.513183384536493
36678,0.5070641172533079
5065,0.5090121304383409
49698,0.49901857321091153
29842,0.4875408868099831
16735,0.5380547360211806
25364,0.4987682944716915
60414,0.49523930262802474
2955,0.5014597356789019
26774,0.5287857768492545
63400,0.49629006115249785
597,0.5101810249081772
58917,0.49409576367378716
31676,0.5008614875974065
64012,0.50279870194932
40865,0.4774022372341148
38451,0.5139996275272712
42849,0.5366014382140679
11008,0.5450427455343718
72338,0.5099624505318155
6292,0.5324875865772233
47977,0.5003179329514972
41402,0.5282112213099158
43190,0.5679114704530884
41628,0.49130960338466967
42242,0.6035626513640978
26053,0.48547386134957304
4676,0.4917687842483575
32741,0.515342997163896
15490,0.535987065457975
72774,0.5518954816037955
27114,0.5116584900745277
56600,0.547864096333297
72412,0.5008046733920513
33132,0.5021695541117436
58207,0.580489495442109
26765,0.49949609901292497
57893,0.4852899965290578
11728,0.4783893269012476
70953,0.483500370287438
27631,0.49062743634627687
41281,0.500378165397974
47484,0.5002920491465226
36270,0.4866953495053522
34024,0.4912284913414429
50073,0.502436019294445
1831,0.5001758255750504
32892,0.5008889219081748
1287,0.472110030216928
30023,0.4830545913440018
29298,0.5011436458910536
20762,0.47486219345925357
18002,0.5123703710952184
30631,0.4971182570375857
66202,0.5584718174380939
68835,0.5005993899834327
33777,0.4897222205165784
65640,0.5649171950960955
31058,0.5002996814629452
25963,0.6122654013119986
69883,0.6011320447019478
45752,0.4962632228022607
45553,0.5902411283240057
7929,0.4989307945684462
48132,0.5048154081465279
34473,0.4739436835554207
34344,0.4874009111626532
18933,0.6652951454221374
33174,0.49077867316308593
73346,0.5102502725493567
27034,0.5103817485411172
36480,0.5139492292212163
19595,0.6010959777337328
57415,0.4851826509397228
27305,0.5326284692072016
19606,0.5006588364246941
6939,0.509722898980904
23998,0.6280739937598281
13511,0.5281131520182731
32685,0.49923096236833303
35765,0.5087293329620327
51009,0.5067063161208522
56081,0.5073482707035188
44388,0.5274568258246198
6323,0.49910663471732747
22163,0.4869382410829052
20390,0.48969210362392596
58038,0.49246757214837344
12765,0.60851910017333
33855,0.5143993792746787
57674,0.5011436458910536
64500,0.4997711440672638
46088,0.5359577198710668
28448,0.490256255701107
20068,0.48897403466037037
18644,0.48519985499420926
48184,0.4990903536013939
28453,0.5087953002296404
5293,0.49970314877739236
51458,0.4986139082161084
1635,0.5023396954891914
15270,0.5695572264333972
38691,0.47032898900840303
52910,0.5008965542029385
31400,0.4995816459774995
46114,0.5001144266661791
22327,0.4700681010572632
26961,0.5273120455144676
31443,0.5085749296938152
10240,0.5096115346013631
3659,0.4947179437946551
64027,0.484916123798537
36731,0.48413154881452647
25702,0.49972375332002933
40764,0.5114335082953628
32403,0.4982660287702531
20290,0.47553335104553307
29543,0.5013498051634989
1403,0.4982923110245544
22300,0.4984794342600994
73305,0.4903360278046054
11926,0.49759351775240107
359,0.595106563171658
71140,0.6008721191290953
13507,0.4765818297857639
14071,0.5008936319056118
18103,0.5119440232544684
70249,0.4980636916109412
30158,0.4903032393501603
4597,0.49943962264486125
49744,0.4980823415804556
27121,0.5003705330831572
52167,0.4799487924913339
20036,0.48622613648154056
39234,0.4670577634281499
57875,0.6029517176764716
60975,0.48720873750634963
63289,0.48917895459496175
169,0.4814302300674086
8949,0.5183041549993153
14387,0.5319174859512041
48819,0.5004596492920232
7474,0.49916686701344926
39725,0.5131089826939494
16361,0.5367859048022137
9708,0.5125804081087539
11531,0.50670818145298
53656,0.5014041076783122
8691,0.4827708032875839
61490,0.49839577440273536
52319,0.501638727411478
42421,0.4871655809221241
68032,0.49414050983670593
28675,0.5449685549089174
61382,0.4954320185705399
42395,0.5550727714005602
4809,0.5384068962084495
60335,0.5570849346060324
35846,0.4784726984762681
26326,0.4876417043621083
69945,0.5008936319056118
40763,0.5004388664914844
12669,0.4981287541909093
58623,0.49203910000264317
33221,0.5377185021293511
20026,0.5007786189643074
64883,0.4880054950912652
7654,0.48593204269803825
64127,0.48938751028095406
11061,0.4882702311229619
49090,0.510151201901937
63284,0.5087736445077924
9946,0.5006120750920131
3349,0.5028786672354449
23314,0.5010959709896683
11000,0.4923935137241746
31109,0.4898142116727213
22047,0.5131423828943601
73193,0.5309322484866561
61434,0.5989060053850804
63809,0.4865521920258342
18075,0.49992317087361815
22544,0.4997787282019849
72958,0.5016359873766105
33272,0.5071098153541664
71450,0.4944848708895668
39332,0.5007544471792034
28858,0.5395266768418041
27788,0.5074048820276558
50524,0.5084339706233159
2861,0.5166609549854285
12755,0.4785464472228206
14103,0.4957154205738298
46077,0.5023865209735698
46746,0.50023181668739
25138,0.4994562907090824
12305,0.5660853872891003
28155,0.500378165397974
61401,0.511992378412033
37318,0.4879106548038097
65037,0.73565296075981
63217,0.509585298078009
42997,0.5945081360888598
12056,0.4994562907090824
19995,0.5400329336788388
33119,0.4769026626150132
49803,0.50023181668739
46333,0.5355812057198678
68,0.49882050784313503
2486,0.6326794241388022
31063,0.49150372652981444
24755,0.48506467262510033
55773,0.4738378584615242
32699,0.4781359629235633
56278,0.5047146276548685
24786,0.5779086273257498
37736,0.5449861721900747
46674,0.49045039971421517
4187,0.4758244673355693
24214,0.4716638982881972
61205,0.4947826179341921
12678,0.507435005038047
53981,0.49515762599056495
41354,0.4933502616507043
35492,0.48780929076430657
46061,0.502304026512647
12377,0.5027832368585571
35776,0.4984718020119464
58778,0.494950409827711
35797,0.47690159445252017
31564,0.499875624466286
70907,0.5512782890207499
24967,0.4980823415804556
33620,0.48856490846665435
72546,0.5541969609990295
38479,0.49974665751475533
42389,0.5228037563991313
992,0.472241659892182
51217,0.48465451718175484
48644,0.5053290623558987
9509,0.510971784972183
71464,0.7007383298552852
12360,0.48433413075690934
26394,0.4908501578704429
5970,0.46295124507913843
28080,0.500378165397974
50605,0.6058634786935296
14994,0.49943366521625404
63604,0.5339439585310691
40113,0.5103937835258472
57979,0.5308763289205237
58455,0.530288488457805
60157,0.5568123447195013
8635,0.49919218150708905
52082,0.6268911571959931
62090,0.5632679372176483
60970,0.5103695675033103
46140,0.4730695149669786
47392,0.49418879613553324
11642,0.5019824321518987
49548,0.5003150106459757
57730,0.5372623931494448
7910,0.4780302378963255
32725,0.4858519210795151
54378,0.49563299923984705
47365,0.5518157837714075
70112,0.5122249620795886
15461,0.5140200486733634
9703,0.4854147079584064
28814,0.4986139082161084
18934,0.500858718838343
52462,0.4914352199872894
20767,0.5132361714462734
29034,0.5086413448321496
7708,0.4999025841053055
42850,0.5343595574763306
40302,0.48558202137980316
34820,0.4974971420411521
4860,0.5014521034245198
18759,0.6126916665380794
46080,0.4799940549628754
44620,0.5256537960866291
46200,0.5421531105534902
16989,0.5297467223543824
39837,0.4828094369782716
57180,0.5000494015283641
39741,0.501102448992428
45331,0.5083561433262124
32063,0.5113545057360573
63867,0.5415413924178533
5582,0.49949609901292497
12340,0.5755761298860143
61501,0.5098306957881987
4127,0.573530553353476
24193,0.47962027210501007
48939,0.4891126674130912
13153,0.4834396222528484
37510,0.4982134292655992
65356,0.5003103006354145
17300,0.5245528560176228
60433,0.6794772290280041
4335,0.5072474248285246
14224,0.48947511425420365
50924,0.5696652387439293
5020,0.478029486666638
21412,0.5268111799563094
66724,0.4852121133056906
41490,0.5060178707319765
34312,0.48351508258122017
27808,0.4940559113359034
30761,0.4844180146467666
1466,0.4992385946695513
24501,0.5002295633666527
880,0.5735328707670733
45300,0.4931934806849086
4505,0.49223005238917905
8561,0.5149537078141678
67496,0.5305487451260023
39809,0.6109177263917279
29695,0.47933018589536397
24629,0.5003103006354145
43192,0.49936162409624446
48466,0.4840567087771257
62775,0.4981287541909093
48439,0.5007544471792034
14961,0.5013362433932181
58523,0.5095116760818151
8513,0.5008144145653002
6314,0.48780725369295175
46447,0.5014327335594051
14535,0.4888129862936499
16145,0.5757524360167796
65751,0.48926292268033433
47807,0.5573530485854463
62533,0.5919862842594807
49969,0.5042299482240798
19445,0.49673575344359655
6231,0.49413796145448224
32072,0.5006664687303835
54548,0.4995639637476941
10985,0.5320041727740937
12699,0.5638685875658693
48521,0.5291907687823182
64754,0.5110925864546567
47464,0.4928630557288277
11392,0.5003786340560755
32557,0.5673915178049825
58019,0.4881221845424995
59481,0.49592665415297127
70373,0.4883163388094875
19076,0.48639766201662826
66800,0.49120207671528093
17254,0.4728231872589756
65230,0.49628039747960756
63708,0.5294549973400772
17032,0.49170172522487543
33346,0.5054559836135263
21899,0.4900324838485693
35110,0.49531718824296916
10508,0.49196655913411286
61253,0.5341843536056294
38384,0.49920951655184753
70981,0.4783281872617866
59647,0.5029258743948928
65613,0.4750593992556753
12353,0.5422871319981429
47950,0.5010959709896683
28036,0.5668353797963346
24799,0.5620898397856011
45920,0.47461352289916137
66367,0.49945037910299245
40754,0.4890702440947347
39398,0.4886168125667885
66900,0.5107415062037438
61667,0.49101843957371527
13861,0.5387277974233915
7284,0.48950788788205535
16744,0.5334217174321754
13120,0.49841284457427126
70791,0.6371140842581623
63938,0.5003296041583276
70160,0.49935399178974
33373,0.4775613717582961
55015,0.49978398578109623
17275,0.5389514585108539
11010,0.4767332538387308
19808,0.5007190687859979
49730,0.5701337612129461
66239,0.4797865840755671
18940,0.5332652257468007
16643,0.4756794143259965
60200,0.5272408617126388
10724,0.4968187962083488
33609,0.537704702916514
29269,0.5378709077915488
19202,0.4904448360487442
4947,0.48856981186211584
65539,0.5102377007858735
17268,0.49960310800258556
6600,0.49615889758403825
17772,0.6387841996577343
22315,0.48966581578746526
8957,0.49079434211002126
28641,0.50023181668739
31809,0.477895998597116
14147,0.6480299772666607
39238,0.49381748775370143
24113,0.4978749692415618
26597,0.48716024353487974
900,0.4891419469222134
53489,0.487402723235966
56261,0.48419173656856895
55046,0.49603579910533485
47224,0.5015650985823209
66268,0.48934352878552934
53300,0.49464020623060134
4838,0.6318219098898005
53427,0.5144116566809978
32145,0.4908047588109633
46983,0.4935865463966819
36292,0.5650360784849114
27789,0.54379038034186
25539,0.5846639220443884
58933,0.50100254487731
62167,0.5304897574594726
50291,0.6336309550009117
35276,0.5013964754190794
60790,0.5662545860051893
23008,0.5161819911111732
63336,0.5557442479468486
61850,0.488145970358165
12836,0.5140295170694891
55860,0.5724990211020757
35573,0.4667107278969154
44664,0.48212782402228094
46093,0.49949609901292497
12138,0.5021619219358437
46623,0.5001573250330605
28096,0.49097287794218303
58793,0.6168150796896521
36015,0.49388532762744436
38379,0.4991845492081051
45900,0.5341914986294538
50374,0.5288413310679912
12970,0.4982320792764919
71410,0.4858605999451692
16063,0.49828467879488714
18308,0.5002781246181087
64720,0.4859989850673088
62617,0.5616796839207425
18155,0.5002394143836106
12873,0.49018705278427194
7603,0.5097203667939285
28925,0.4987326605736387
63473,0.5007267010891395
60118,0.5002770040210914
55802,0.6038374885071875
28117,0.6547886720245211
65384,0.5006588364246941
12315,0.49107404783600755
8171,0.566389539154012
45169,0.6341316992300582
29185,0.49939452098795634
65975,0.6302510487203292
45571,0.5013964754190794
55734,0.693005748912891
8160,0.5023718898235644
5341,0.48820438620877177
46375,0.4893181930997568
50589,0.4944549210899332
39618,0.47931836629368935
67166,0.5060293335670177
28736,0.47328483350828426
49456,0.4909479770573821
23172,0.4864557279252341
64565,0.4878067833375301
35531,0.5008046733920513
63094,0.5586940620043126
48837,0.5125429690823837
70379,0.5094242855044262
12408,0.6069224786195515
63055,0.6926335431913493
58696,0.49825366858697384
53895,0.4944634674647721
19925,0.4953251096613338
72778,0.5007190687859979
55656,0.5299219912948893
1724,0.492266729380524
72868,0.5605361240749874
11722,0.4905721655718663
32936,0.48834105004566286
60851,0.4983881421625828
40395,0.5046052404869187
26023,0.572826736536206
41414,0.5558067517166406
43254,0.4931076478881484
72250,0.5283071631856041
56981,0.5872286519811311
10339,0.483814996358289
55612,0.4910916091158496
40762,0.5360802979370872
68443,0.527625984720109
35932,0.5840095924342744
43409,0.5024508406166839
8863,0.4788305162489065
10831,0.49008503662380476
2262,0.5030679767005986
32731,0.4939224509577146
14417,0.5290480039457036
71584,0.4865072648170822
14572,0.5734849531633572
21046,0.536301038090634
64489,0.5645294858634167
61153,0.5096154180683071
21717,0.5105797896608631
1162,0.5068961338704666
72597,0.49717970856537336
49001,0.5003531313260468
53145,0.5033398724701338
41514,0.5571718021180976
34479,0.49065211173257367
40157,0.4939182543436479
29737,0.4913736236318623
4897,0.4920164737661538
41314,0.4917363513236186
7807,0.5082396398864117
23120,0.49163130714372044
23188,0.5031931851867079
51371,0.48908329039454246
34740,0.49056596750732084
33510,0.5389325917869039
55475,0.4953676939919789
28061,0.5014665460640781
28731,0.48974824150189894
30038,0.4995563314345055
48320,0.6619457076788283
61498,0.53510003940156
20814,0.47877425283534025
17441,0.5096699302120296
8275,0.5250800664719928
35815,0.5149388399376056
6922,0.541697465482639
29839,0.5014995436778187
57213,0.5532961017123199
68597,0.5264272462434109
72596,0.6189570148718763
66421,0.49600505904307907
24933,0.6530924339050017
58451,0.48926400034395146
14508,0.5427828353552232
68480,0.5012017691672973
69029,0.5313459836923999
3862,0.559042576363428
70868,0.4834607479427287
49262,0.5029211645435151
20944,0.4911155652729739
65080,0.5020104691315357
14494,0.5003103006354145
4521,0.4877358865229543
393,0.49978398578109623
63322,0.49974665751475533
6011,0.5025317110678423
8843,0.5861629697481908
72642,0.49271287841245476
29990,0.5012017691672973
49827,0.5004571179723462
49301,0.5110627375201493
37918,0.500067653023628
21084,0.49788420169128134
37374,0.5681663296179836
16340,0.48090998676375746
54351,0.5590824985110465
4677,0.5120980630534527
18913,0.5014774728744631
58330,0.4901284449971432
68209,0.5006190281421669
16498,0.5071228112066534
46732,0.5084987810433981
12787,0.46994907548689
63246,0.5328444395133987
54502,0.4801734325245167
25675,0.4632469740156951
45948,0.4859029132942107
36065,0.4998934749191388
11322,0.5708077771081705
50138,0.5569999448851718
47113,0.5819382982995597
62746,0.5618999958222942
23400,0.4812899295964872
7249,0.4977841627453995
34827,0.5098091260802647
39298,0.5008658858405777
2137,0.4986139082161084
67031,0.484056127198181
36147,0.5027790617498592
3804,0.5380963931328474
48670,0.49612096778240383
33694,0.4878313754830144
14299,0.47582133674935223
23093,0.49326629740286243
66162,0.5003103006354145
18332,0.5015597755897393
45697,0.5328330768093511
53844,0.49135016458345865
67458,0.5331211007169542
3857,0.49988102725428135
68729,0.5177609958983631
10864,0.5008567459777801
20053,0.5688247494709545
39698,0.5004764214863408
45542,0.5293507854166094
56388,0.48579546420964137
68803,0.4873375967266342
2709,0.5078885915819067
23094,0.49927020372489955
10728,0.490054093401547
37993,0.4786566849745703
11103,0.49861861819243786
29482,0.5131315816442966
64481,0.49076133523037907
6561,0.4992161812103909
44629,0.5529219862344514
56365,0.585664637485477
12199,0.50023944900479
5356,0.506901421867827
34267,0.48690646890483735
39906,0.48127789337745464
27580,0.5006588364246941
24388,0.5136200622245669
55445,0.5207733965117103
69379,0.5998689938121718
44540,0.4933707306100651
48092,0.510476000369753
55770,0.5913546358968331
45501,0.5049469238557046
22513,0.49004301412581114
38018,0.5021867366877631
63800,0.5010146449008539
2656,0.485440173550975
36350,0.4918594690727927
27688,0.49970314877739236
2202,0.50023652669876
5219,0.4892436006674344
67873,0.49338157441740516
44589,0.5079484076657556
47633,0.5268041986075112
67977,0.5015521433445559
32331,0.5121222779737912
60428,0.48768069772137956
72832,0.5018396643283457
50653,0.5342017687685938
34766,0.4979106218487626
42692,0.5592034457973842
23158,0.4995563314345055
19310,0.4911282103531723
10564,0.616645383392048
22430,0.5031009505812007
22457,0.6184087696532675
40065,0.5603301311904028
4039,0.5603993640089345
30459,0.4873567090595672
